customer_id,name,email,phone,signup_date,region,city,gender,age
CUST00919,Amber Norris,thomasmartin@brady-watson.com,356.399.8127x43922,2023-12-28,Massachusetts,Danielview,Other,61
CUST00920,Kyle Singh,sotomegan@yahoo.com,621.236.0186x3994,2023-09-12,Kentucky,Port Jaredside,Female,40
CUST00921,David Edwards,morrisonalan@harper-boyd.com,001-909-645-9872x40899,2023-12-20,Idaho,South Timothyborough,Male,27
CUST00922,Tracy Frost,eromero@gmail.com,973.670.7217,2023-11-09,Iowa,Theresaburgh,Female,19
CUST00923,Matthew Lucas,barkeralicia@hotmail.com,063.236.5401,2023-12-25,Ohio,Lake Krystalport,Female,42
CUST00924,Edward Stanton,elizabethbarnett@gmail.com,001-435-094-7651x186,2023-11-09,California,Robertview,Other,52
CUST00925,Robert Mitchell,nbell@hotmail.com,+1-137-054-2451x908,2023-12-28,Idaho,Daltonland,Male,54
CUST00926,Curtis Reyes,karawheeler@gmail.com,2376669692,2023-12-02,Hawaii,Jesusside,Other,42
CUST00927,Keith Davis,chelseasmith@mcguire.com,+1-240-662-8346x3348,2023-10-17,Rhode Island,East Jonathan,Male,56
CUST00928,Brian Krueger,qorr@hotmail.com,8654243826,2023-11-02,Florida,Matthewmouth,Male,37
CUST00929,Gerald Wall,terriphelps@hotmail.com,959.470.3969x64535,2023-10-29,Connecticut,Sullivanton,Other,38
CUST00930,Caleb Dunn,johnsonbrittany@peterson.info,449.668.6679,2023-10-17,South Carolina,Stephenchester,Other,20
CUST00931,Judith Castaneda,fsilva@howell-odonnell.com,3847156756,2023-09-26,Washington,Aaronmouth,Female,44
CUST00932,Nicholas Henderson,cruzeileen@hart-cummings.com,435.969.8504,2023-09-05,Wisconsin,Lake Matthewchester,Male,49
CUST00933,Michael Gibbs,ccooper@summers.com,(861)789-2571,2023-09-01,Arizona,West Brian,Male,41
CUST00934,Shannon Ryan,wgarner@yahoo.com,816-384-9368x0635,2023-10-12,Minnesota,North Jennifer,Female,37
CUST00935,Randy Horn,ydunn@cook.com,4852775867,2023-07-14,Indiana,Murphyberg,Male,51
CUST00936,Cory Henderson,erin39@yahoo.com,(896)331-8123x3576,2023-07-22,New Mexico,South Nicoleville,Female,29
CUST00937,Elizabeth Delacruz,lmercado@hotmail.com,(263)678-5089x89774,2023-12-04,New York,Christinaport,Male,41
CUST00938,Teresa Combs,brianaallison@yahoo.com,001-740-376-7687x4042,2023-07-09,New Mexico,Mcdonaldland,Male,30
CUST00939,Jeremy Gonzalez,stewartthomas@pearson.com,+1-900-094-0656x582,2023-08-21,West Virginia,Jennifermouth,Male,46
CUST00940,William Mcbride,john23@hotmail.com,(660)004-7091,2023-07-18,Arkansas,Port Kyle,Other,19
CUST00941,Mary Summers MD,victoria18@gmail.com,+1-583-746-6144x77618,2023-11-06,Wisconsin,Dixontown,Female,50
CUST00942,Joel Silva,jkelley@hotmail.com,+1-052-565-9950x891,2023-08-27,Virginia,Lake Jesse,Male,30
CUST00943,Nicholas Andrews,shenderson@stewart.com,+1-862-214-0513x186,2023-09-16,Arizona,Toddmouth,Female,48
CUST00944,Cindy Garza,shawn85@green.com,(035)944-1023,2023-12-04,North Carolina,Brewerstad,Other,51
CUST00945,Kimberly Adkins DDS,fcollins@yahoo.com,131-351-8302x5853,2023-08-25,Nebraska,Amandaland,Female,38
CUST00946,Trevor Walls,heatherburns@hotmail.com,599-098-4128x65581,2023-09-16,New Jersey,Katherineburgh,Male,24
CUST00947,Daniel Nash,amanda91@snow.com,+1-146-342-9242,2023-07-24,Vermont,Audreybury,Other,61
CUST00948,Sarah Pittman,bryanedwards@conway-phillips.com,613-315-5530x1530,2023-08-10,Arkansas,Kennethmouth,Male,31
CUST00949,Brandon Joseph,jward@alvarado-edwards.info,(634)541-8299x12699,2023-08-25,Michigan,North Robert,Other,20
CUST00950,Taylor Lowery,barnesdaniel@goodman.org,008-224-2168,2023-08-01,Nebraska,East Gloria,Female,42
CUST00951,Kathryn Reilly,debrajames@hotmail.com,001-620-834-7910,2023-07-07,Minnesota,East Ebony,Other,51
CUST00952,Tammy Valentine,ianderson@hotmail.com,+1-703-220-0748x5972,2023-08-23,Illinois,Crosbyberg,Male,18
CUST00953,Anita Cook,erica80@spears.biz,6048022406,2023-12-04,Minnesota,Oliviaview,Female,20
CUST00954,Robert Schwartz,robbinsandrew@gmail.com,+1-898-566-4301x6556,2023-12-08,Florida,New Angelica,Other,56
CUST00955,Tammy Ramos,ronald99@gmail.com,360-622-9011,2023-12-07,Washington,New Patrick,Male,39
CUST00956,Karen Lawrence,molinachristina@gmail.com,035.148.9538x29441,2023-10-27,Virginia,West Steveshire,Female,20
CUST00957,Tina Hall,annchapman@gmail.com,001-673-095-3267x0848,2023-11-29,North Dakota,Briggshaven,Male,51
CUST00958,Jennifer Marsh,brittanyjackson@hotmail.com,+1-822-828-0183x23530,2023-09-27,North Carolina,Ronaldport,Other,65
CUST00959,Sandra Washington,nshaw@yahoo.com,583-744-9597x521,2023-08-18,Minnesota,North Sharon,Female,19
CUST00960,Gregory Cobb,sandragraves@yahoo.com,874-114-8626x751,2023-12-14,West Virginia,Port Christinafort,Other,37
CUST00961,George Adams,kristin15@hotmail.com,(419)678-9630x09358,2023-12-10,Idaho,Port Danielborough,Other,31
CUST00962,Angelica Doyle,geraldcampbell@gmail.com,483.492.7668x09846,2023-11-09,Vermont,North Lindahaven,Female,30
CUST00963,Denise Leon,angela15@gonzales.com,667.155.4460x53926,2023-07-12,South Carolina,Washingtonview,Male,36
CUST00964,Samantha Powell,otaylor@curry-foster.com,+1-911-928-5672x850,2023-08-07,Colorado,Taraborough,Female,52
CUST00965,Shannon Nunez,nancy82@gmail.com,(626)439-5678,2023-08-25,Maine,Smithside,Female,46
CUST00966,Sandra Guerra,wadepatricia@hotmail.com,001-198-177-5512,2023-10-24,Utah,Kerryport,Other,25
CUST00967,Carmen Harris,nhardin@thompson.net,001-597-477-6565x90705,2023-09-06,Maryland,Deborahborough,Female,27
CUST00968,Elizabeth Riggs,gsandoval@yahoo.com,(922)094-9076x34153,2023-09-12,Pennsylvania,Owenston,Male,35
CUST00969,Ashley Herring,ogibson@yahoo.com,+1-431-487-2255x785,2023-09-20,Kentucky,East Matthewfort,Male,18
CUST00970,James Murphy,qlewis@yahoo.com,(328)555-8095,2023-10-07,West Virginia,Marissastad,Other,53
CUST00971,Anne Ortiz,kristinkent@fuller-wilson.com,(233)470-4071x46971,2023-08-23,Washington,Caldwellfort,Other,24
CUST00972,Renee Steele,hawkinsjennifer@hotmail.com,083-745-6017x03961,2023-07-08,California,Baileytown,Male,52
CUST00973,Amanda Garcia,ystevens@nelson.org,(855)162-1593,2023-11-11,Oklahoma,Wallacebury,Female,53
CUST00974,Craig Patterson,natasha58@russell.com,+1-834-133-5139,2023-07-06,California,Jakemouth,Female,35
CUST00975,Emily Vasquez,ryanrosales@gmail.com,796-714-8030x07356,2023-12-15,Mississippi,South Madison,Male,63
CUST00976,Valerie Cooper,pennyruiz@hotmail.com,128-866-9112x232,2023-07-19,Kentucky,West Michelle,Female,54
CUST00977,Angela Rodriguez,meganpatrick@yahoo.com,(574)465-3255x4411,2023-10-14,Connecticut,Christopherfurt,Male,28
CUST00978,Chelsea Burch,briantran@hotmail.com,+1-819-376-8418x4714,2023-09-17,Texas,East Anthony,Male,37
CUST00979,Matthew Sanchez,joseph01@lopez.net,603.087.6477,2023-07-13,Washington,South Dorisfort,Other,39
CUST00980,Wesley Young,mthomas@yahoo.com,7671621720,2023-08-28,Ohio,Hoffmanport,Other,46
CUST00981,James Andrews,olivialambert@kirk-pena.biz,967-419-9160x539,2023-11-14,Alaska,Muellerview,Male,26
CUST00982,Laura Sanford,perezdavid@hotmail.com,970-181-5891,2023-08-10,Montana,New Peter,Male,48
CUST00983,Julia Thompson,carlwright@yahoo.com,001-252-602-2169x0887,2023-09-14,Louisiana,East Michellebury,Other,21
CUST00984,Wyatt Gardner,faithhowell@gmail.com,6573517454,2023-09-16,Oregon,Port Hannah,Male,42
CUST00985,Alexander Martin,brandon12@sanchez.net,+1-979-903-5971x7717,2023-11-17,Alaska,North Michael,Male,23
CUST00986,Susan Barry,andersonrenee@hotmail.com,(051)648-3895x3376,2023-10-21,Kentucky,Port Angelafurt,Female,43
CUST00987,Sean Graham,hughesjeffrey@david-douglas.org,001-731-730-3324x967,2023-09-07,Wisconsin,Kempview,Male,63
CUST00988,Gina Chan MD,willisjaclyn@yahoo.com,001-318-156-0542x7079,2023-12-03,Pennsylvania,Lisaport,Other,55
CUST00989,Jennifer Wilson,webbvictoria@myers-ibarra.com,565-728-9722x6934,2023-10-11,Michigan,Sherrytown,Other,62
CUST00990,Lauren Lynch,wrice@hotmail.com,(066)992-6138x26870,2023-11-03,Wyoming,Waremouth,Other,46
CUST00991,James Williams,othomas@mcdonald-white.info,107-351-2896,2023-08-07,Idaho,South Amberburgh,Other,40
CUST00992,Christopher Lee,frenchjason@hickman.biz,001-069-430-6952x357,2023-10-17,Montana,Kimberlyport,Female,39
CUST00993,Jonathan Sanchez,floydmichelle@king-blackwell.net,487-531-1980x42554,2023-12-27,Georgia,West Johnmouth,Male,63
CUST00994,Willie Arellano,lauren78@yahoo.com,+1-878-602-0392,2023-08-06,Delaware,North Sally,Other,52
CUST00995,Steven Howell,nbrandt@hotmail.com,001-928-798-7287x31424,2023-10-23,Mississippi,Thompsonville,Male,47
CUST00996,Melvin Long,simmonsjimmy@gmail.com,+1-880-700-5102,2023-10-15,New York,Matthewland,Other,26
CUST00997,Alex Becker,cummingstracy@richardson-nelson.biz,879-210-4662x750,2023-12-03,Connecticut,Georgeshire,Male,62
CUST00998,Donald Bryan,ibrown@carter-daniels.com,095.872.3836,2023-10-16,Virginia,South Brandonland,Female,24
CUST00999,Gabriela Levine,denniswashington@figueroa-schmidt.net,001-197-015-0196x797,2023-11-11,Florida,New Davidland,Female,37
CUST01000,Amber Allison,david32@cole.com,001-795-829-1585x51163,2023-12-07,Rhode Island,Millerburgh,Other,59
